date,temperature_2m_min,latitude,longitude
1950-05-12,4.064,50.22846984863281,12.947367668151855
1950-05-12,4.903,50.65026092529297,14.042552947998049
1950-05-12,6.362,50.08787155151367,14.318181991577148
1950-05-12,5.3815002,48.96309280395508,14.540816307067873
1950-05-12,6.55,50.79085922241211,14.893238067626951
1950-05-12,7.549,50.43936538696289,15.396825790405272
1950-05-12,7.1654997,49.94727325439453,15.365854263305664
1950-05-12,6.45,50.017574310302734,15.706806182861328
1950-05-12,8.315499,49.10368728637695,16.126279830932617
1950-05-12,7.862,49.17398834228516,16.615385055541992
1950-05-12,6.855,49.45518112182617,17.19449234008789
1950-05-12,6.7764997,49.3145866394043,17.5986270904541
1950-05-12,8.15,49.66608047485352,18.06228446960449
1950-05-12,6.078,49.73637771606445,13.41421127319336
1951-05-12,4.5655003,49.10368728637695,16.126279830932617
1951-05-12,3.628,49.73637771606445,13.41421127319336
1951-05-12,3.1265,49.3145866394043,17.5986270904541
1951-05-12,3.105,49.45518112182617,17.19449234008789
1951-05-12,3.9620001,49.17398834228516,16.615385055541992
1951-05-12,4.15,49.66608047485352,18.06228446960449
1951-05-12,3.15,48.96309280395508,14.540816307067873
1951-05-12,3.55,50.79085922241211,14.893238067626951
1951-05-12,4.549,50.43936538696289,15.396825790405272
1951-05-12,4.45,50.017574310302734,15.706806182861328
1951-05-12,4.8155003,49.94727325439453,15.365854263305664
1951-05-12,-0.036000013,50.22846984863281,12.947367668151855
1951-05-12,2.553,50.65026092529297,14.042552947998049
1951-05-12,3.7120001,50.08787155151367,14.318181991577148
1952-05-12,10.249,50.43936538696289,15.396825790405272
1952-05-12,8.653,50.65026092529297,14.042552947998049
1952-05-12,7.264,50.22846984863281,12.947367668151855
1952-05-12,10.264501,50.017574310302734,15.706806182861328
1952-05-12,10.55,49.94727325439453,15.365854263305664
1952-05-12,9.178,49.73637771606445,13.41421127319336
1952-05-12,9.212,50.08787155151367,14.318181991577148
1952-05-12,12.162001,49.17398834228516,16.615385055541992
1952-05-12,9.55,50.79085922241211,14.893238067626951
1952-05-12,11.155,49.45518112182617,17.19449234008789
1952-05-12,11.1015,49.66608047485352,18.06228446960449
1952-05-12,10.15,48.96309280395508,14.540816307067873
1952-05-12,11.315499,49.10368728637695,16.126279830932617
1952-05-12,11.1265,49.3145866394043,17.5986270904541
1953-05-12,1.312,49.17398834228516,16.615385055541992
1953-05-12,1.464,50.22846984863281,12.947367668151855
1953-05-12,1.55,50.79085922241211,14.893238067626951
1953-05-12,-0.645,49.45518112182617,17.19449234008789
1953-05-12,-0.21850002,48.96309280395508,14.540816307067873
1953-05-12,0.2655,49.10368728637695,16.126279830932617
1953-05-12,2.55,49.94727325439453,15.365854263305664
1953-05-12,3.0119998,50.08787155151367,14.318181991577148
1953-05-12,2.45,50.017574310302734,15.706806182861328
1953-05-12,-1.0235,49.3145866394043,17.5986270904541
1953-05-12,2.799,50.43936538696289,15.396825790405272
1953-05-12,-5.0485,49.66608047485352,18.06228446960449
1953-05-12,2.6030002,50.65026092529297,14.042552947998049
1953-05-12,3.178,49.73637771606445,13.41421127319336
1954-05-12,5.8529997,50.65026092529297,14.042552947998049
1954-05-12,7.3780003,49.73637771606445,13.41421127319336
1954-05-12,6.15,49.66608047485352,18.06228446960449
1954-05-12,8.1145,50.017574310302734,15.706806182861328
1954-05-12,6.7139997,50.22846984863281,12.947367668151855
1954-05-12,6.1815,48.96309280395508,14.540816307067873
1954-05-12,6.662,50.08787155151367,14.318181991577148
1954-05-12,8.65,49.3145866394043,17.5986270904541
1954-05-12,5.55,50.79085922241211,14.893238067626951
1954-05-12,9.315499,49.10368728637695,16.126279830932617
1954-05-12,8.055,49.45518112182617,17.19449234008789
1954-05-12,8.55,49.94727325439453,15.365854263305664
1954-05-12,9.862,49.17398834228516,16.615385055541992
1954-05-12,8.549,50.43936538696289,15.396825790405272
1955-05-12,2.128,49.73637771606445,13.41421127319336
1955-05-12,3.55,49.94727325439453,15.365854263305664
1955-05-12,0.353,50.65026092529297,14.042552947998049
1955-05-12,6.0515,49.66608047485352,18.06228446960449
1955-05-12,4.65,49.3145866394043,17.5986270904541
1955-05-12,1.5120001,50.08787155151367,14.318181991577148
1955-05-12,6.1619997,49.17398834228516,16.615385055541992
1955-05-12,3.45,50.017574310302734,15.706806182861328
1955-05-12,4.1815,48.96309280395508,14.540816307067873
1955-05-12,3.499,50.43936538696289,15.396825790405272
1955-05-12,4.55,49.10368728637695,16.126279830932617
1955-05-12,-0.23600002,50.22846984863281,12.947367668151855
1955-05-12,6.6549997,49.45518112182617,17.19449234008789
1955-05-12,0.91550004,50.79085922241211,14.893238067626951
1956-05-12,7.4265003,49.3145866394043,17.5986270904541
1956-05-12,5.55,49.10368728637695,16.126279830932617
1956-05-12,6.505,49.45518112182617,17.19449234008789
1956-05-12,4.7489996,50.43936538696289,15.396825790405272
1956-05-12,2.264,50.22846984863281,12.947367668151855
1956-05-12,3.7315001,48.96309280395508,14.540816307067873
1956-05-12,6.862,49.17398834228516,16.615385055541992
1956-05-12,5.2120004,50.08787155151367,14.318181991577148
1956-05-12,7.15,49.66608047485352,18.06228446960449
1956-05-12,5.8655005,49.94727325439453,15.365854263305664
1956-05-12,3.6030002,50.65026092529297,14.042552947998049
1956-05-12,4.1654997,50.79085922241211,14.893238067626951
1956-05-12,3.378,49.73637771606445,13.41421127319336
1956-05-12,5.45,50.017574310302734,15.706806182861328
1957-05-12,5.15,49.66608047485352,18.06228446960449
1957-05-12,6.6619997,49.17398834228516,16.615385055541992
